reading_id,date,hour,location_id,PM2.5,PM10,NO2,CO,O3,AQI_value,AQI_category,neighborhood_name,zone_type,population_density,avg_income_level,distance_from_city_center_km,temperature,humidity,wind_speed,rainfall
35355,2024-05-27,7,5,20.4,27.2,38.4,1.5,19.1,34.0,Good,Westside Suburbs,Residential,60000,53094,20,14.1,50,17.9,0.0
35356,2024-05-27,7,6,21.6,48.0,14.2,0.5,21.3,60.0,Moderate,Central Business District,Commercial,25000,48067,1,21.2,43,18.9,0.0
35357,2024-05-27,7,7,22.8,30.4,16.4,1.5,6.6,38.0,Good,North Park,Residential,40000,77384,10,17.4,63,7.0,0.0
35358,2024-05-27,7,8,60.0,80.0,12.3,1.1,17.9,100.0,Moderate,South Refinery,Industrial,30000,69515,14,20.1,45,22.4,0.0
35359,2024-05-27,7,9,27.6,36.8,12.2,0.1,6.9,46.0,Good,Riverside,Residential,55000,62322,5,13.6,69,14.3,0.0
35360,2024-05-27,7,10,28.2,37.6,15.7,2.0,25.6,47.0,Good,Market District,Commercial,42000,81651,4,15.8,40,9.2,0.0
35361,2024-05-27,8,1,71.4,95.2,33.4,0.7,37.5,119.0,Unhealthy for Sensitive Groups,Industrial Heights,Industrial,50000,87311,12,24.0,67,8.5,0.0
35362,2024-05-27,8,2,50.4,67.2,40.3,0.7,5.7,84.0,Moderate,Green Valley,Residential,35000,51854,15,15.0,74,6.2,0.0
35363,2024-05-27,8,3,44.4,59.2,40.0,1.1,13.4,74.0,Moderate,Downtown Core,Commercial,80000,66108,2,17.3,77,11.8,10.5
35364,2024-05-27,8,4,73.2,97.6,47.6,0.4,27.8,122.0,Unhealthy for Sensitive Groups,East Port,Industrial,45000,87308,8,18.1,60,19.6,0.0
35365,2024-05-27,8,5,43.8,58.4,35.6,1.2,28.5,73.0,Moderate,Westside Suburbs,Residential,60000,53094,20,14.1,50,17.9,0.0
35366,2024-05-27,8,6,68.4,91.2,13.7,0.8,39.5,114.0,Unhealthy for Sensitive Groups,Central Business District,Commercial,25000,48067,1,21.2,43,18.9,0.0
35367,2024-05-27,8,7,49.8,66.4,25.4,0.3,12.8,83.0,Moderate,North Park,Residential,40000,77384,10,17.4,63,7.0,0.0
35368,2024-05-27,8,8,69.0,92.0,18.7,0.4,14.9,115.0,Unhealthy for Sensitive Groups,South Refinery,Industrial,30000,69515,14,20.1,45,22.4,0.0
35369,2024-05-27,8,9,58.2,77.6,13.0,1.7,34.9,97.0,Moderate,Riverside,Residential,55000,62322,5,13.6,69,14.3,0.0
35370,2024-05-27,8,10,73.2,97.6,42.4,1.1,25.3,122.0,Unhealthy for Sensitive Groups,Market District,Commercial,42000,81651,4,15.8,40,9.2,0.0
35371,2024-05-27,9,1,75.6,100.8,17.9,1.4,38.3,126.0,Unhealthy for Sensitive Groups,Industrial Heights,Industrial,50000,87311,12,24.0,67,8.5,0.0
35372,2024-05-27,9,2,69.6,92.8,31.3,1.8,14.3,116.0,Unhealthy for Sensitive Groups,Green Valley,Residential,35000,51854,15,15.0,74,6.2,0.0
35373,2024-05-27,9,3,67.8,90.4,33.4,0.4,9.5,113.0,Unhealthy for Sensitive Groups,Downtown Core,Commercial,80000,66108,2,17.3,77,11.8,10.5
35374,2024-05-27,9,4,82.2,109.6,49.1,0.9,10.2,137.0,Unhealthy for Sensitive Groups,East Port,Industrial,45000,87308,8,18.1,60,19.6,0.0
35375,2024-05-27,9,5,49.2,65.6,27.8,1.9,20.0,82.0,Moderate,Westside Suburbs,Residential,60000,53094,20,14.1,50,17.9,0.0
35376,2024-05-27,9,6,68.4,91.2,41.3,0.8,20.9,114.0,Unhealthy for Sensitive Groups,Central Business District,Commercial,25000,48067,1,21.2,43,18.9,0.0
35377,2024-05-27,9,7,42.6,56.8,49.6,1.4,23.3,71.0,Moderate,North Park,Residential,40000,77384,10,17.4,63,7.0,0.0
35378,2024-05-27,9,8,69.6,92.8,28.5,0.4,7.4,116.0,Unhealthy for Sensitive Groups,South Refinery,Industrial,30000,69515,14,20.1,45,22.4,0.0
35379,2024-05-27,9,9,38.4,51.2,20.6,0.4,35.1,64.0,Moderate,Riverside,Residential,55000,62322,5,13.6,69,14.3,0.0
35380,2024-05-27,9,10,60.0,80.0,18.1,0.3,28.7,100.0,Moderate,Market District,Commercial,42000,81651,4,15.8,40,9.2,0.0
35381,2024-05-27,10,1,36.6,48.8,20.7,1.0,23.2,61.0,Moderate,Industrial Heights,Industrial,50000,87311,12,24.0,67,8.5,0.0
35382,2024-05-27,10,2,29.4,39.2,27.7,0.9,36.5,49.0,Good,Green Valley,Residential,35000,51854,15,15.0,74,6.2,0.0
35383,2024-05-27,10,3,10.8,14.4,18.8,0.6,27.6,18.0,Good,Downtown Core,Commercial,80000,66108,2,17.3,77,11.8,10.5
35384,2024-05-27,10,4,20.700000000000003,67.2,13.6,0.8,21.4,84.0,Moderate,East Port,Industrial,45000,87308,8,18.1,60,19.6,0.0
35385,2024-05-27,10,5,30.6,40.8,46.6,1.7,39.2,51.0,Moderate,Westside Suburbs,Residential,60000,53094,20,14.1,50,17.9,0.0
35386,2024-05-27,10,6,25.5,61.6,43.7,0.5,19.5,77.0,Moderate,Central Business District,Commercial,25000,48067,1,21.2,43,18.9,0.0
35387,2024-05-27,10,7,20.4,27.2,12.1,1.3,21.3,34.0,Good,North Park,Residential,40000,77384,10,17.4,63,7.0,0.0
35388,2024-05-27,10,8,50.4,67.2,46.5,1.4,28.9,84.0,Moderate,South Refinery,Industrial,30000,69515,14,20.1,45,22.4,0.0
35389,2024-05-27,10,9,27.0,36.0,43.3,1.2,18.8,45.0,Good,Riverside,Residential,55000,62322,5,13.6,69,14.3,0.0
35390,2024-05-27,10,10,47.4,63.2,18.4,1.9,10.6,79.0,Moderate,Market District,Commercial,42000,81651,4,15.8,40,9.2,0.0
35391,2024-05-27,11,1,54.6,72.8,48.4,0.8,34.3,91.0,Moderate,Industrial Heights,Industrial,50000,87311,12,24.0,67,8.5,0.0
35392,2024-05-27,11,2,30.3,47.2,11.6,1.6,25.9,59.0,Moderate,Green Valley,Residential,35000,51854,15,15.0,74,6.2,0.0
35393,2024-05-27,11,3,6.0,8.0,36.5,0.2,16.0,10.0,Good,Downtown Core,Commercial,80000,66108,2,17.3,77,11.8,10.5
35394,2024-05-27,11,4,42.0,56.0,49.8,0.3,29.1,70.0,Moderate,East Port,Industrial,45000,87308,8,18.1,60,19.6,0.0
35395,2024-05-27,11,5,41.4,44.0,23.6,1.5,11.5,55.0,Moderate,Westside Suburbs,Residential,60000,53094,20,14.1,50,17.9,0.0
35396,2024-05-27,11,6,40.8,54.4,29.7,0.8,36.4,68.0,Moderate,Central Business District,Commercial,25000,48067,1,21.2,43,18.9,0.0
35397,2024-05-27,11,7,22.8,30.4,36.3,0.8,34.8,38.0,Good,North Park,Residential,40000,77384,10,17.4,63,7.0,0.0
35398,2024-05-27,11,8,43.2,57.6,48.6,0.8,15.7,72.0,Moderate,South Refinery,Industrial,30000,69515,14,20.1,45,22.4,0.0
35399,2024-05-27,11,9,30.6,40.8,38.3,0.4,14.8,51.0,Moderate,Riverside,Residential,55000,62322,5,13.6,69,14.3,0.0
35400,2024-05-27,11,10,18.0,24.0,21.5,0.8,8.3,30.0,Good,Market District,Commercial,42000,81651,4,15.8,40,9.2,0.0
35401,2024-05-27,12,1,54.6,72.8,26.1,0.3,39.0,91.0,Moderate,Industrial Heights,Industrial,50000,87311,12,24.0,67,8.5,0.0
35402,2024-05-27,12,2,24.6,32.8,33.8,0.5,33.6,41.0,Good,Green Valley,Residential,35000,51854,15,15.0,74,6.2,0.0
35403,2024-05-27,12,3,13.2,17.6,37.0,1.2,28.4,22.0,Good,Downtown Core,Commercial,80000,66108,2,17.3,77,11.8,10.5
35404,2024-05-27,12,4,52.2,69.6,15.5,0.8,26.8,28.0,Moderate,East Port,Industrial,45000,87308,8,18.1,60,19.6,0.0
35405,2024-05-27,12,5,20.4,27.2,40.6,0.5,32.3,34.0,Good,Westside Suburbs,Residential,60000,53094,20,14.1,50,17.9,0.0
35406,2024-05-27,12,6,36.0,48.0,13.2,1.3,36.6,60.0,Moderate,Central Business District,Commercial,25000,48067,1,21.2,43,18.9,0.0
35407,2024-05-27,12,7,23.4,31.2,26.4,1.6,7.8,39.0,Good,North Park,Residential,40000,77384,10,17.4,63,7.0,0.0
35408,2024-05-27,12,8,54.6,72.8,48.0,0.8,37.8,91.0,Moderate,South Refinery,Industrial,30000,69515,14,20.1,45,22.4,0.0
35409,2024-05-27,12,9,25.2,33.6,44.8,1.3,14.3,42.0,Good,Riverside,Residential,55000,62322,5,13.6,69,14.3,0.0
35410,2024-05-27,12,10,18.6,24.8,22.9,1.4,13.2,31.0,Good,Market District,Commercial,42000,81651,4,15.8,40,9.2,0.0
35411,2024-05-27,13,1,35.4,47.2,29.4,1.3,25.9,59.0,Moderate,Industrial Heights,Industrial,50000,87311,12,24.0,67,8.5,0.0
35412,2024-05-27,13,2,13.8,18.4,35.9,1.4,25.9,23.0,Good,Green Valley,Residential,35000,51854,15,15.0,74,6.2,0.0
35413,2024-05-27,13,3,21.6,28.8,11.8,0.8,38.3,36.0,Good,Downtown Core,Commercial,80000,66108,2,17.3,77,11.8,10.5
35414,2024-05-27,13,4,52.8,70.4,25.1,2.0,17.1,88.0,Moderate,East Port,Industrial,45000,87308,8,18.1,60,19.6,0.0
35415,2024-05-27,13,5,39.0,52.0,34.0,0.5,19.0,65.0,Moderate,Westside Suburbs,Residential,60000,53094,20,14.1,50,17.9,0.0
35416,2024-05-27,13,6,26.4,35.2,17.2,0.7,32.5,44.0,Good,Central Business District,Commercial,25000,48067,1,21.2,43,18.9,0.0
35417,2024-05-27,13,7,35.4,47.2,44.2,0.4,8.3,59.0,Moderate,North Park,Residential,40000,77384,10,17.4,63,7.0,0.0
35418,2024-05-27,13,8,30.0,40.0,25.7,1.4,29.5,50.0,Good,South Refinery,Industrial,30000,69515,14,20.1,45,22.4,0.0
35419,2024-05-27,13,9,24.0,32.0,32.4,0.6,14.1,40.0,Good,Riverside,Residential,55000,62322,5,13.6,69,14.3,0.0
35420,2024-05-27,13,10,37.8,50.4,11.3,0.8,23.1,63.0,Moderate,Market District,Commercial,42000,81651,4,15.8,40,9.2,0.0
35421,2024-05-27,14,1,49.8,66.4,21.4,1.2,9.8,83.0,Moderate,Industrial Heights,Industrial,50000,87311,12,24.0,67,8.5,0.0
35422,2024-05-27,14,2,21.0,28.0,11.7,1.6,15.1,35.0,Good,Green Valley,Residential,35000,51854,15,15.0,74,6.2,0.0
35423,2024-05-27,14,3,18.6,24.8,14.4,0.6,11.8,31.0,Good,Downtown Core,Commercial,80000,66108,2,17.3,77,11.8,10.5
35424,2024-05-27,14,4,36.6,48.8,46.2,0.6,27.3,61.0,Moderate,East Port,Industrial,45000,87308,8,18.1,60,19.6,0.0
35425,2024-05-27,14,5,31.2,41.6,49.8,1.8,26.3,52.0,Moderate,Westside Suburbs,Residential,60000,53094,20,14.1,50,17.9,0.0
35426,2024-05-27,14,6,37.8,50.4,32.8,1.6,11.6,63.0,Moderate,Central Business District,Commercial,25000,48067,1,21.2,43,18.9,0.0
35427,2024-05-27,14,7,27.0,36.0,38.0,1.8,32.2,45.0,Good,North Park,Residential,40000,77384,10,17.4,63,7.0,0.0
35428,2024-05-27,14,8,45.0,60.0,19.4,1.3,23.6,75.0,Moderate,South Refinery,Industrial,30000,69515,14,20.1,45,22.4,0.0
35429,2024-05-27,14,9,21.0,28.0,47.7,0.8,30.5,35.0,Good,Riverside,Residential,55000,62322,5,13.6,69,14.3,0.0
35430,2024-05-27,14,10,40.2,53.6,23.9,0.7,13.2,67.0,Moderate,Market District,Commercial,42000,81651,4,15.8,40,9.2,0.0
35431,2024-05-27,15,1,61.8,82.4,15.1,1.7,14.2,103.0,Unhealthy for Sensitive Groups,Industrial Heights,Industrial,50000,87311,12,24.0,67,8.5,0.0
35432,2024-05-27,15,2,57.8,15.2,18.4,1.1,23.9,19.0,Good,Green Valley,Residential,35000,51854,15,15.0,74,6.2,0.0
35433,2024-05-27,15,3,53.8,8.0,42.2,0.8,15.9,10.0,Good,Downtown Core,Commercial,80000,66108,2,17.3,77,11.8,10.5
35434,2024-05-27,15,4,49.8,66.4,33.9,1.5,6.1,83.0,Moderate,East Port,Industrial,45000,87308,8,18.1,60,19.6,0.0
35435,2024-05-27,15,5,21.0,28.0,47.1,1.2,12.2,35.0,Good,Westside Suburbs,Residential,60000,53094,20,14.1,50,17.9,0.0
35436,2024-05-27,15,6,36.6,48.8,18.2,1.6,40.0,61.0,Moderate,Central Business District,Commercial,25000,48067,1,21.2,43,18.9,0.0
35437,2024-05-27,15,7,23.4,31.2,47.0,1.3,34.6,39.0,Good,North Park,Residential,40000,77384,10,17.4,63,7.0,0.0
35438,2024-05-27,15,8,53.4,71.2,43.4,0.4,34.3,89.0,Moderate,South Refinery,Industrial,30000,69515,14,20.1,45,22.4,0.0
35439,2024-05-27,15,9,21.0,28.0,19.7,1.5,6.2,35.0,Good,Riverside,Residential,55000,62322,5,13.6,69,14.3,0.0
35440,2024-05-27,15,10,24.6,32.8,47.1,1.0,29.7,41.0,Good,Market District,Commercial,42000,81651,4,15.8,40,9.2,0.0
35441,2024-05-27,16,1,40.8,54.4,46.6,1.4,26.4,68.0,Moderate,Industrial Heights,Industrial,50000,87311,12,24.0,67,8.5,0.0
35442,2024-05-27,16,2,22.2,29.6,33.5,1.7,22.3,37.0,Good,Green Valley,Residential,35000,51854,15,15.0,74,6.2,0.0
35443,2024-05-27,16,3,6.6,8.8,49.0,0.3,17.8,11.0,Good,Downtown Core,Commercial,80000,66108,2,17.3,77,11.8,10.5
35444,2024-05-27,16,4,47.4,63.2,33.3,0.2,37.2,79.0,Moderate,East Port,Industrial,45000,87308,8,18.1,60,19.6,0.0
35445,2024-05-27,16,5,24.0,32.0,39.5,0.1,11.4,40.0,Good,Westside Suburbs,Residential,60000,53094,20,14.1,50,17.9,0.0
35446,2024-05-27,16,6,32.4,43.2,46.6,0.7,6.8,54.0,Moderate,Central Business District,Commercial,25000,48067,1,21.2,43,18.9,0.0
35447,2024-05-27,16,7,25.8,34.4,14.3,1.5,5.3,43.0,Good,North Park,Residential,40000,77384,10,17.4,63,7.0,0.0
35448,2024-05-27,16,8,33.0,44.0,10.1,0.2,22.8,55.0,Moderate,South Refinery,Industrial,30000,69515,14,20.1,45,22.4,0.0
35449,2024-05-27,16,9,15.0,20.0,33.2,1.7,20.6,25.0,Good,Riverside,Residential,55000,62322,5,13.6,69,14.3,0.0
35450,2024-05-27,16,10,25.2,33.6,18.6,0.9,35.3,42.0,Good,Market District,Commercial,42000,81651,4,15.8,40,9.2,0.0
35451,2024-05-27,17,1,55.8,74.4,15.6,1.6,20.6,93.0,Moderate,Industrial Heights,Industrial,50000,87311,12,24.0,67,8.5,0.0
35452,2024-05-27,17,2,44.4,59.2,21.1,1.4,20.7,74.0,Moderate,Green Valley,Residential,35000,51854,15,15.0,74,6.2,0.0
35453,2024-05-27,17,3,9.6,12.8,39.8,1.9,12.0,16.0,Good,Downtown Core,Commercial,80000,66108,2,17.3,77,11.8,10.5
35454,2024-05-27,17,4,45.6,60.8,37.3,1.1,12.0,76.0,Moderate,East Port,Industrial,45000,87308,8,18.1,60,19.6,0.0
35455,2024-05-27,17,5,17.4,23.2,11.3,0.9,13.2,29.0,Good,Westside Suburbs,Residential,60000,53094,20,14.1,50,17.9,0.0
35456,2024-05-27,17,6,37.8,50.4,15.2,1.4,20.7,63.0,Moderate,Central Business District,Commercial,25000,48067,1,21.2,43,18.9,0.0
35457,2024-05-27,17,7,18.0,24.0,36.0,0.5,30.4,30.0,Good,North Park,Residential,40000,77384,10,17.4,63,7.0,0.0
35458,2024-05-27,17,8,50.4,67.2,14.7,1.2,34.9,84.0,Moderate,South Refinery,Industrial,30000,69515,14,20.1,45,22.4,0.0
35459,2024-05-27,17,9,29.4,39.2,34.7,0.3,6.9,49.0,Good,Riverside,Residential,55000,62322,5,13.6,69,14.3,0.0
35460,2024-05-27,17,10,24.6,32.8,40.2,0.8,35.1,41.0,Good,Market District,Commercial,42000,81651,4,15.8,40,9.2,0.0
35461,2024-05-27,18,1,80.4,107.2,41.8,0.3,14.2,134.0,Unhealthy for Sensitive Groups,Industrial Heights,Industrial,50000,87311,12,24.0,67,8.5,0.0
35462,2024-05-27,18,2,37.8,50.4,38.6,0.5,29.7,63.0,Moderate,Green Valley,Residential,35000,51854,15,15.0,74,6.2,0.0
35463,2024-05-27,18,3,45.6,60.8,32.5,1.1,6.0,76.0,Moderate,Downtown Core,Commercial,80000,66108,2,17.3,77,11.8,10.5
35464,2024-05-27,18,4,75.0,100.0,33.8,1.9,15.1,125.0,Unhealthy for Sensitive Groups,East Port,Industrial,45000,87308,8,18.1,60,19.6,0.0
35465,2024-05-27,18,5,51.6,68.8,16.6,0.2,5.1,86.0,Moderate,Westside Suburbs,Residential,60000,53094,20,14.1,50,17.9,0.0
35466,2024-05-27,18,6,63.0,84.0,45.2,1.1,8.5,105.0,Unhealthy for Sensitive Groups,Central Business District,Commercial,25000,48067,1,21.2,43,18.9,0.0
35467,2024-05-27,18,7,49.2,65.6,27.7,0.1,35.9,82.0,Moderate,North Park,Residential,40000,77384,10,17.4,63,7.0,0.0
35468,2024-05-27,18,8,75.6,100.8,30.2,0.2,7.9,126.0,Unhealthy for Sensitive Groups,South Refinery,Industrial,30000,69515,14,20.1,45,22.4,0.0
35469,2024-05-27,18,9,55.8,74.4,48.3,0.2,5.3,93.0,Moderate,Riverside,Residential,55000,62322,5,13.6,69,14.3,0.0
35470,2024-05-27,18,10,67.8,90.4,39.8,1.0,22.4,113.0,Unhealthy for Sensitive Groups,Market District,Commercial,42000,81651,4,15.8,40,9.2,0.0
35471,2024-05-27,19,1,78.6,104.8,45.4,1.1,29.9,131.0,Unhealthy for Sensitive Groups,Industrial Heights,Industrial,50000,87311,12,24.0,67,8.5,0.0
35472,2024-05-27,19,2,48.6,64.8,31.3,1.0,12.4,81.0,Moderate,Green Valley,Residential,35000,51854,15,15.0,74,6.2,0.0
35473,2024-05-27,19,3,57.6,76.8,25.6,1.7,39.7,96.0,Moderate,Downtown Core,Commercial,80000,66108,2,17.3,77,11.8,10.5
35474,2024-05-27,19,4,91.2,121.6,35.2,1.4,36.3,152.0,Unhealthy,East Port,Industrial,45000,87308,8,18.1,60,19.6,0.0
35475,2024-05-27,19,5,42.0,56.0,45.6,2.0,18.1,70.0,Moderate,Westside Suburbs,Residential,60000,53094,20,14.1,50,17.9,0.0
35476,2024-05-27,19,6,67.2,89.6,24.3,0.3,33.3,112.0,Unhealthy for Sensitive Groups,Central Business District,Commercial,25000,48067,1,21.2,43,18.9,0.0
35477,2024-05-27,19,7,49.2,65.6,24.8,1.5,5.7,82.0,Moderate,North Park,Residential,40000,77384,10,17.4,63,7.0,0.0
35478,2024-05-27,19,8,85.8,114.4,24.3,0.3,25.5,143.0,Unhealthy for Sensitive Groups,South Refinery,Industrial,30000,69515,14,20.1,45,22.4,0.0
35479,2024-05-27,19,9,53.4,71.2,38.7,1.2,15.0,89.0,Moderate,Riverside,Residential,55000,62322,5,13.6,69,14.3,0.0
35480,2024-05-27,19,10,66.0,88.0,36.2,0.6,27.7,110.0,Unhealthy for Sensitive Groups,Market District,Commercial,42000,81651,4,15.8,40,9.2,0.0
35481,2024-05-27,20,1,52.2,69.6,36.5,0.3,6.6,87.0,Moderate,Industrial Heights,Industrial,50000,87311,12,24.0,67,8.5,0.0
35482,2024-05-27,20,2,21.0,28.0,34.1,0.8,11.1,35.0,Good,Green Valley,Residential,35000,51854,15,15.0,74,6.2,0.0
35483,2024-05-27,20,3,33.0,44.0,20.1,1.5,6.2,55.0,Moderate,Downtown Core,Commercial,80000,66108,2,17.3,77,11.8,10.5
35484,2024-05-27,20,4,52.2,69.6,25.7,1.7,10.1,87.0,Moderate,East Port,Industrial,45000,87308,8,18.1,60,19.6,0.0
35485,2024-05-27,20,5,31.8,42.4,42.8,1.9,29.8,53.0,Moderate,Westside Suburbs,Residential,60000,53094,20,14.1,50,17.9,0.0
35486,2024-05-27,20,6,33.6,44.8,26.1,1.4,26.4,56.0,Moderate,Central Business District,Commercial,25000,48067,1,21.2,43,18.9,0.0
35487,2024-05-27,20,7,22.8,30.4,40.5,0.6,12.6,38.0,Good,North Park,Residential,40000,77384,10,17.4,63,7.0,0.0
35488,2024-05-27,20,8,55.2,73.6,13.0,1.6,13.0,92.0,Moderate,South Refinery,Industrial,30000,69515,14,20.1,45,22.4,0.0
35489,2024-05-27,20,9,30.0,40.0,19.0,1.3,37.4,50.0,Good,Riverside,Residential,55000,62322,5,13.6,69,14.3,0.0
35490,2024-05-27,20,10,24.6,32.8,42.2,1.6,24.7,41.0,Good,Market District,Commercial,42000,81651,4,15.8,40,9.2,0.0
35491,2024-05-27,21,1,48.6,64.8,24.2,1.0,17.7,81.0,Moderate,Industrial Heights,Industrial,50000,87311,12,24.0,67,8.5,0.0
35492,2024-05-27,21,2,28.2,37.6,34.0,0.2,8.2,47.0,Good,Green Valley,Residential,35000,51854,15,15.0,74,6.2,0.0
35493,2024-05-27,21,3,16.8,22.4,48.3,0.7,37.9,66.0,Good,Downtown Core,Commercial,80000,66108,2,17.3,77,11.8,10.5
35494,2024-05-27,21,4,51.0,68.0,42.4,1.7,31.4,85.0,Moderate,East Port,Industrial,45000,87308,8,18.1,60,19.6,0.0
35495,2024-05-27,21,5,22.8,30.4,21.7,1.7,30.9,55.5,Good,Westside Suburbs,Residential,60000,53094,20,14.1,50,17.9,0.0
35496,2024-05-27,21,6,15.6,20.8,49.0,1.7,12.9,26.0,Good,Central Business District,Commercial,25000,48067,1,21.2,43,18.9,0.0
35497,2024-05-27,21,7,12.0,16.0,32.4,1.5,30.7,20.0,Good,North Park,Residential,40000,77384,10,17.4,63,7.0,0.0
35498,2024-05-27,21,8,56.4,75.2,33.1,1.4,15.3,94.0,Moderate,South Refinery,Industrial,30000,69515,14,20.1,45,22.4,0.0
35499,2024-05-27,21,9,21.6,28.8,26.8,0.7,14.2,36.0,Good,Riverside,Residential,55000,62322,5,13.6,69,14.3,0.0
35500,2024-05-27,21,10,37.2,49.6,49.4,0.3,7.5,62.0,Moderate,Market District,Commercial,42000,81651,4,15.8,40,9.2,0.0
35501,2024-05-27,22,1,47.4,63.2,37.3,0.6,20.0,79.0,Moderate,Industrial Heights,Industrial,50000,87311,12,24.0,67,8.5,0.0
35502,2024-05-27,22,2,16.2,21.6,28.7,0.7,24.9,27.0,Good,Green Valley,Residential,35000,51854,15,15.0,74,6.2,0.0
35503,2024-05-27,22,3,13.2,17.6,21.9,1.8,32.8,22.0,Good,Downtown Core,Commercial,80000,66108,2,17.3,77,11.8,10.5
35504,2024-05-27,22,4,50.4,67.2,38.8,1.6,5.2,84.0,Moderate,East Port,Industrial,45000,87308,8,18.1,60,19.6,0.0
35505,2024-05-27,22,5,27.6,36.8,30.9,0.3,27.4,46.0,Good,Westside Suburbs,Residential,60000,53094,20,14.1,50,17.9,0.0
35506,2024-05-27,22,6,55.2,73.6,44.8,1.9,11.5,92.0,Moderate,Central Business District,Commercial,25000,48067,1,21.2,43,18.9,0.0
35507,2024-05-27,22,7,19.2,25.6,24.7,1.0,22.4,32.0,Good,North Park,Residential,40000,77384,10,17.4,63,7.0,0.0
35508,2024-05-27,22,8,63.0,84.0,26.5,0.3,23.1,105.0,Unhealthy for Sensitive Groups,South Refinery,Industrial,30000,69515,14,20.1,45,22.4,0.0
35509,2024-05-27,22,9,16.2,21.6,43.9,1.3,6.6,27.0,Good,Riverside,Residential,55000,62322,5,13.6,69,14.3,0.0
35510,2024-05-27,22,10,40.2,53.6,17.3,1.4,12.3,67.0,Moderate,Market District,Commercial,42000,81651,4,15.8,40,9.2,0.0
35511,2024-05-27,23,1,49.2,65.6,46.1,1.3,38.5,52.5,Moderate,Industrial Heights,Industrial,50000,87311,12,24.0,67,8.5,0.0
35512,2024-05-27,23,2,22.8,30.4,16.0,0.8,19.2,38.0,Good,Green Valley,Residential,35000,51854,15,15.0,74,6.2,0.0
35513,2024-05-27,23,3,17.4,23.2,24.2,0.7,34.6,29.0,Good,Downtown Core,Commercial,80000,66108,2,17.3,77,11.8,10.5
35514,2024-05-27,23,4,42.0,56.0,36.3,1.0,22.0,70.0,Moderate,East Port,Industrial,45000,87308,8,18.1,60,19.6,0.0
35515,2024-05-27,23,5,31.8,42.4,34.8,1.6,28.8,53.0,Moderate,Westside Suburbs,Residential,60000,53094,20,14.1,50,17.9,0.0
35516,2024-05-27,23,6,28.2,37.6,21.3,1.4,31.9,47.0,Good,Central Business District,Commercial,25000,48067,1,21.2,43,18.9,0.0
35517,2024-05-27,23,7,26.4,35.2,44.1,0.9,13.1,44.0,Good,North Park,Residential,40000,77384,10,17.4,63,7.0,0.0
35518,2024-05-27,23,8,54.6,72.8,25.3,1.7,18.1,91.0,Moderate,South Refinery,Industrial,30000,69515,14,20.1,45,22.4,0.0
35519,2024-05-27,23,9,36.0,48.0,28.4,1.1,16.3,60.0,Moderate,Riverside,Residential,55000,62322,5,13.6,69,14.3,0.0
35520,2024-05-27,23,10,44.4,59.2,27.4,0.5,26.7,74.0,Moderate,Market District,Commercial,42000,81651,4,15.8,40,9.2,0.0
35521,2024-05-28,0,1,34.8,46.4,12.8,1.6,10.6,58.0,Moderate,Industrial Heights,Industrial,50000,87311,12,21.6,47,15.8,15.5
35522,2024-05-28,0,2,6.0,8.0,26.4,1.6,30.2,10.0,Good,Green Valley,Residential,35000,51854,15,16.1,73,15.3,5.3
35523,2024-05-28,0,3,28.8,38.4,11.5,0.3,18.4,48.0,Good,Downtown Core,Commercial,80000,66108,2,26.6,87,24.0,0.0
35524,2024-05-28,0,4,19.2,25.6,40.2,1.8,39.3,32.0,Good,East Port,Industrial,45000,87308,8,16.0,52,10.4,5.8
35525,2024-05-28,0,5,12.6,16.8,39.0,1.2,21.8,21.0,Good,Westside Suburbs,Residential,60000,53094,20,19.1,56,19.9,0.0
35526,2024-05-28,0,6,35.4,47.2,44.5,1.5,13.9,15.5,Moderate,Central Business District,Commercial,25000,48067,1,22.7,73,25.0,0.0
35527,2024-05-28,0,7,6.0,8.0,29.8,0.5,9.8,10.0,Good,North Park,Residential,40000,77384,10,10.9,66,23.6,5.1
35528,2024-05-28,0,8,58.2,77.6,48.7,1.7,27.0,97.0,Moderate,South Refinery,Industrial,30000,69515,14,9.2,80,15.2,0.0
35529,2024-05-28,0,9,18.6,24.8,17.8,0.7,9.4,31.0,Good,Riverside,Residential,55000,62322,5,10.4,42,21.5,0.0
35530,2024-05-28,0,10,36.6,48.8,12.6,1.5,22.3,61.0,Moderate,Market District,Commercial,42000,81651,4,24.3,41,18.2,0.0
35531,2024-05-28,1,1,27.6,36.8,41.2,1.9,6.7,46.0,Good,Industrial Heights,Industrial,50000,87311,12,21.6,47,15.8,15.5
35532,2024-05-28,1,2,6.0,8.0,40.8,1.2,21.0,10.0,Good,Green Valley,Residential,35000,51854,15,16.1,73,15.3,5.3
35533,2024-05-28,1,3,45.6,60.8,37.5,0.8,14.3,76.0,Moderate,Downtown Core,Commercial,80000,66108,2,26.6,87,24.0,0.0
35534,2024-05-28,1,4,36.0,48.0,16.0,0.5,15.4,60.0,Moderate,East Port,Industrial,45000,87308,8,16.0,52,10.4,5.8
35535,2024-05-28,1,5,31.2,41.6,23.4,1.9,34.3,52.0,Moderate,Westside Suburbs,Residential,60000,53094,20,19.1,56,19.9,0.0
35536,2024-05-28,1,6,40.8,54.4,31.8,1.0,14.9,68.0,Moderate,Central Business District,Commercial,25000,48067,1,22.7,73,25.0,0.0
